seq_id,datetime,AHU,CHW_VALVE,CHW_VALVE_POSIT,DIS_AIR_TEMP,DUCT_PRESS_ACTV,MAX_CO2_VAL,MIXED_AIR_TEMP,RTRN_AIR_TEMP,SUPPL_FAN_SP
1169,07NOV14:18:14:00,AHU_5_1,19.1,30.9652,64.0072,0.546,653.5614,68.3996,71.964,12.17
1170,07NOV14:18:19:00,AHU_5_1,27.345,19.6766,65.7534,0.542,669.4305,68.2196,71.964,12.17
1171,07NOV14:18:24:00,AHU_5_1,22.175,27.9693,64.6553,0.546,690.1824,67.7516,71.964,11.97
1172,07NOV14:18:29:00,AHU_5_1,0,18.7214,64.9253,0,682.8582,67.6616,71.874,0
1173,07NOV14:18:34:00,AHU_5_1,0,2.2662,66.3834,0,711.5447,67.4815,71.1539,0
1174,07NOV14:18:39:00,AHU_5_1,0,2.2662,66.2934,0,721.3103,67.3915,70.7759,0
1175,07NOV14:18:44:00,AHU_5_1,0,2.2662,66.1134,0,714.5964,67.4815,70.8659,0
1176,07NOV14:18:49:00,AHU_5_1,0,2.2228,66.0234,0,713.9861,67.4815,70.9559,0
1177,07NOV14:18:54:00,AHU_5_1,0,2.2662,66.1134,0,722.531,67.5716,70.9559,0
1178,07NOV14:18:59:00,AHU_5_1,0,2.2228,66.2034,0,716.4275,67.4815,71.1539,0
1179,07NOV14:19:04:00,AHU_5_1,0,2.2662,66.3834,0,715.8171,67.5716,71.1539,0
1180,07NOV14:19:09:00,AHU_5_1,0,2.2228,66.5635,0,772.5798,67.5716,71.1539,0
1181,07NOV14:19:14:00,AHU_5_1,0,2.2228,66.7615,0,713.3757,67.6616,71.2439,0
1182,07NOV14:19:19:00,AHU_5_1,0,2.2662,66.8515,0,760.3728,67.5716,71.2439,0
1183,07NOV14:19:24:00,AHU_5_1,0,2.3096,67.0315,0,732.907,67.6616,71.2439,0
1184,07NOV14:19:29:00,AHU_5_1,0,2.2228,67.2115,0,708.4929,67.7516,71.2439,0
1185,07NOV14:19:34:00,AHU_5_1,0,2.3096,67.3915,0,715.8171,67.7516,71.3339,0
1186,07NOV14:19:39:00,AHU_5_1,0,2.2662,67.6616,0,731.6863,67.8596,71.3339,0
1187,07NOV14:19:44:00,AHU_5_1,0,2.2662,67.7516,0,701.779,67.8596,71.3339,0
1188,07NOV14:19:49:00,AHU_5_1,0,2.2228,67.9496,0,701.1687,67.9496,71.5139,0
1189,07NOV14:19:54:00,AHU_5_1,0,2.2662,68.1296,0,713.9861,67.9496,71.4239,0
1190,07NOV14:19:59:00,AHU_5_1,0,2.2228,68.3096,0,696.2859,68.0396,71.5139,0
1191,07NOV14:20:04:00,AHU_5_1,0,2.2228,68.3996,0,702.3894,68.1296,71.5139,0
1192,07NOV14:20:09:00,AHU_5_1,0,2.2228,68.4896,0,694.4548,68.1296,71.5139,0
1193,07NOV14:20:14:00,AHU_5_1,0,2.2228,68.6697,0,732.2966,68.1296,71.604,0
1194,07NOV14:20:19:00,AHU_5_1,0,2.2662,68.8497,0,705.4412,68.3096,71.604,0
1195,07NOV14:20:24:00,AHU_5_1,0,2.3096,68.9577,0,692.0134,68.3096,71.604,0
1196,07NOV14:20:29:00,AHU_5_1,0,2.2228,69.1377,0,704.8308,68.3996,71.694,0
1197,07NOV14:20:34:00,AHU_5_1,0,2.2228,69.1377,0,692.6238,68.4896,71.694,0
1198,07NOV14:20:39:00,AHU_5_1,0,2.2662,69.4077,0,693.8445,68.5797,71.784,0
1199,07NOV14:20:44:00,AHU_5_1,0,2.2662,69.4077,0,690.7927,68.6697,71.784,0
1200,07NOV14:20:49:00,AHU_5_1,0,2.2228,69.6778,0,695.0652,68.6697,71.694,0
1201,07NOV14:20:54:00,AHU_5_1,0,2.2228,69.6778,0,693.2341,68.7597,71.784,0
1202,07NOV14:20:59:00,AHU_5_1,0,2.2662,69.7678,0,688.3513,68.7597,71.874,0
1203,07NOV14:21:04:00,AHU_5_1,0,2.3096,69.9478,0,711.5447,68.9577,71.784,0
1204,07NOV14:21:09:00,AHU_5_1,0,2.2662,70.0558,0,697.5066,69.0477,71.874,0
1205,07NOV14:21:14:00,AHU_5_1,0,2.2662,70.1458,0,682.2478,69.0477,71.964,0
1206,07NOV14:21:19:00,AHU_5_1,0,2.2228,70.2358,0,691.4031,69.1377,71.964,0
1207,07NOV14:21:24:00,AHU_5_1,0,2.2228,70.5058,0,695.6755,69.3177,71.874,0
1208,07NOV14:21:29:00,AHU_5_1,0,2.2662,70.4159,0,685.9099,69.3177,71.964,0
1209,07NOV14:21:34:00,AHU_5_1,0,2.2662,70.5959,0,721.9207,69.4077,71.964,0
1210,07NOV14:21:39:00,AHU_5_1,0,2.2228,70.6859,0,686.5203,69.4978,71.964,0
1211,07NOV14:21:44:00,AHU_5_1,0,2.2228,70.6859,0,691.4031,69.5878,72.072,0
1212,07NOV14:21:49:00,AHU_5_1,0,2.2228,70.8659,0,688.3513,69.5878,71.964,0
1213,07NOV14:21:54:00,AHU_5_1,0,2.2662,70.8659,0,676.7548,69.7678,72.072,0
1214,07NOV14:21:59:00,AHU_5_1,0,2.2228,71.0639,0,690.7927,69.7678,72.162,0
1215,07NOV14:22:04:00,AHU_5_1,0,2.2662,71.0639,0,706.6619,69.8578,72.072,0
1216,07NOV14:22:09:00,AHU_5_1,0,2.2228,71.2439,0,685.2996,69.9478,72.072,0
1217,07NOV14:22:14:00,AHU_5_1,0,2.2662,71.2439,0,684.6892,69.9478,72.072,0
1218,07NOV14:22:19:00,AHU_5_1,0,2.3096,71.3339,0,684.0789,70.0558,72.162,0
1219,07NOV14:22:24:00,AHU_5_1,0,2.2662,71.4239,0,712.7654,70.2358,72.162,0
1220,07NOV14:22:29:00,AHU_5_1,0,2.2228,71.4239,0,688.9617,70.3258,72.162,0
1221,07NOV14:22:34:00,AHU_5_1,0,2.2662,71.604,0,686.5203,70.3258,72.162,0
1222,07NOV14:22:39:00,AHU_5_1,0,2.2228,71.604,0,684.6892,70.4159,72.162,0
1223,07NOV14:22:44:00,AHU_5_1,0,2.2662,71.604,0,676.1444,70.5058,72.162,0
1224,07NOV14:22:49:00,AHU_5_1,0,2.2228,71.694,0,692.6238,70.4159,72.162,0
1225,07NOV14:22:54:00,AHU_5_1,0,2.3096,71.784,0,685.2996,70.5959,72.162,0
1226,07NOV14:22:59:00,AHU_5_1,0,2.2228,71.874,0,666.9891,70.6859,72.162,0
1227,07NOV14:23:04:00,AHU_5_1,0,2.2228,71.964,0,681.6374,70.7759,72.162,0
1228,07NOV14:23:09:00,AHU_5_1,0,2.2228,71.964,0,680.4169,70.7759,72.252,0
1229,07NOV14:23:14:00,AHU_5_1,0,2.2228,72.072,0,684.0789,70.7759,72.162,0
1230,07NOV14:23:19:00,AHU_5_1,0,2.2228,72.162,0,676.1444,70.9559,72.162,0
1231,07NOV14:23:24:00,AHU_5_1,0,2.353,72.162,0,679.1962,71.0639,72.252,0
1232,07NOV14:23:29:00,AHU_5_1,0,2.2228,72.252,0,679.1962,71.1539,72.252,0
1233,07NOV14:23:34:00,AHU_5_1,0,2.2228,72.252,0,660.8856,71.1539,72.252,0
1234,07NOV14:23:39:00,AHU_5_1,0,2.2228,72.342,0,676.7548,71.2439,72.252,0
1235,07NOV14:23:44:00,AHU_5_1,0,2.2662,72.342,0,674.9237,71.3339,72.252,0
1236,07NOV14:23:49:00,AHU_5_1,0,2.2662,72.432,0,669.4305,71.4239,72.252,0
1237,07NOV14:23:54:00,AHU_5_1,0,2.2662,72.5221,0,677.3651,71.4239,72.252,0
1238,07NOV14:23:59:00,AHU_5_1,0,2.2662,72.6121,0,668.2098,71.5139,72.252,0
1239,08NOV14:00:04:00,AHU_5_1,0,2.2228,72.6121,0,656.6132,71.604,72.252,0
1240,08NOV14:00:09:00,AHU_5_1,0,2.3096,72.6121,0,657.8339,71.604,72.252,0
