seq_id,datetime,AHU,CHW_VALVE,CHW_VALVE_POSIT,DIS_AIR_TEMP,DUCT_PRESS_ACTV,MAX_CO2_VAL,MIXED_AIR_TEMP,RTRN_AIR_TEMP,SUPPL_FAN_SP
26739,27MAR15:19:38:00,AHU_5_1,0,1.9623,65.5734,0,691.4031,66.0234,71.784,0
26740,27MAR15:19:53:00,AHU_5_1,0,2.0057,66.2034,0,709.7136,66.1134,71.784,0
26741,27MAR15:20:08:00,AHU_5_1,0,1.9623,66.7615,0,668.2098,66.2034,71.694,0
26742,27MAR15:20:23:00,AHU_5_1,0,1.9623,67.2115,0,667.5995,66.3834,71.784,0
26743,27MAR15:20:38:00,AHU_5_1,0,2.0491,67.6616,0,648.0682,66.4734,71.874,0
26744,27MAR15:20:53:00,AHU_5_1,0,1.9623,68.1296,0,668.8202,66.7615,71.784,0
26745,27MAR15:21:08:00,AHU_5_1,0,1.9623,68.4896,0,658.4442,66.9415,71.784,0
26746,27MAR15:21:23:00,AHU_5_1,0,2.0057,68.8497,0,642.5751,67.1215,71.874,0
26747,27MAR15:21:38:00,AHU_5_1,0,1.9623,69.2277,0,637.6923,67.3015,71.874,0
26748,27MAR15:21:53:00,AHU_5_1,0,1.9623,69.4978,0,670.0409,67.4815,71.874,0
26749,27MAR15:22:08:00,AHU_5_1,0,1.9623,69.8578,0,630.3683,67.6616,71.964,0
26750,27MAR15:22:23:00,AHU_5_1,0,1.9623,70.1458,0,626.0958,67.9496,71.874,0
26751,27MAR15:22:38:00,AHU_5_1,0,2.0057,70.3258,0,622.4337,68.2196,71.964,0
26752,27MAR15:22:53:00,AHU_5_1,0,1.9623,70.5959,0,607.1749,68.3996,71.964,0
26753,27MAR15:23:08:00,AHU_5_1,0,1.9623,70.7759,0,606.5646,68.6697,71.964,0
26754,27MAR15:23:23:00,AHU_5_1,0,1.9623,70.8659,0,605.3439,68.8497,71.964,0
26755,27MAR15:23:38:00,AHU_5_1,0,2.0057,71.1539,0,611.4474,69.0477,72.162,0
26756,27MAR15:23:53:00,AHU_5_1,0,2.0057,71.2439,0,601.0714,69.3177,72.072,0
26757,28MAR15:00:08:00,AHU_5_1,0,1.9623,71.4239,0,594.3575,69.4978,72.162,0
26758,28MAR15:00:23:00,AHU_5_1,0,2.0491,71.5139,0,605.3439,69.7678,72.162,0
26759,28MAR15:00:38:00,AHU_5_1,0,1.9623,71.694,0,598.63,69.9478,72.162,0
26760,28MAR15:00:53:00,AHU_5_1,0,2.0057,71.784,0,591.3058,70.1458,72.162,0
26761,28MAR15:01:08:00,AHU_5_1,0,1.9188,71.964,0,583.9817,70.3258,72.162,0
26762,28MAR15:01:23:00,AHU_5_1,0,2.0057,72.162,0,582.1506,70.5058,72.252,0
26763,28MAR15:01:38:00,AHU_5_1,0,1.9188,72.252,0,569.3333,70.7759,72.162,0
26764,28MAR15:01:53:00,AHU_5_1,0,1.9623,72.342,0,571.1643,70.9559,72.162,0
26765,28MAR15:02:08:00,AHU_5_1,0,1.9623,72.432,0,566.2815,71.1539,72.252,0
26766,28MAR15:02:23:00,AHU_5_1,0,1.9623,72.6121,0,560.7883,71.2439,72.252,0
26767,28MAR15:02:38:00,AHU_5_1,0,1.8754,72.7021,0,547.971,71.5139,72.252,0
26768,28MAR15:02:53:00,AHU_5_1,0,1.9623,72.7921,0,557.1262,71.694,72.342,0
26769,28MAR15:03:08:00,AHU_5_1,0,2.0491,72.8821,0,551.0227,71.874,72.342,0
26770,28MAR15:03:23:00,AHU_5_1,0,1.9623,72.9721,0,549.1916,72.072,72.342,0
26771,28MAR15:03:38:00,AHU_5_1,0,1.9623,73.0801,0,539.426,72.252,72.342,0
26772,28MAR15:03:53:00,AHU_5_1,0,2.0491,73.0801,0,539.426,72.342,72.342,0
26773,28MAR15:04:08:00,AHU_5_1,0,2.0491,73.2601,0,534.5432,72.5221,72.342,0
26774,28MAR15:04:23:00,AHU_5_1,0,1.9623,73.3501,0,534.5432,72.6121,72.342,0
26775,28MAR15:04:38:00,AHU_5_1,0,1.9623,73.4402,0,526.6086,72.7921,72.342,0
26776,28MAR15:04:53:00,AHU_5_1,0,2.0057,73.4402,0,538.2053,72.9721,72.342,0
26777,28MAR15:05:08:00,AHU_5_1,0,2.0057,73.5302,0,557.1262,73.0801,72.342,0
26778,28MAR15:05:23:00,AHU_5_1,0,2.0057,73.6202,0,533.3225,73.2601,72.342,0
26779,28MAR15:05:38:00,AHU_5_1,0,1.9623,73.6202,0,527.8293,73.3501,72.342,0
26780,28MAR15:05:53:00,AHU_5_1,0,1.9623,73.7102,0,521.7259,73.5302,72.342,0
26781,28MAR15:06:08:00,AHU_5_1,0,1.9623,73.7102,0,527.219,73.6202,72.342,0
26782,28MAR15:06:23:00,AHU_5_1,0,1.9623,73.8002,0,525.9983,73.7102,72.432,0
26783,28MAR15:06:38:00,AHU_5_1,0,1.9623,73.8902,0,534.5432,73.8902,72.432,0
26784,28MAR15:06:53:00,AHU_5_1,0,1.9623,73.8902,0,507.6878,73.9982,72.5221,0
26785,28MAR15:07:08:00,AHU_5_1,0,1.9623,73.8902,0,512.5706,74.1782,72.5221,0
26786,28MAR15:07:23:00,AHU_5_1,0,1.9623,73.9982,0,515.6224,74.2682,72.5221,0
26787,28MAR15:07:38:00,AHU_5_1,0,1.9623,74.0882,0,512.5706,74.3582,72.5221,0
26788,28MAR15:07:53:00,AHU_5_1,0,2.0057,74.0882,0,508.9085,74.5383,72.5221,0
26789,28MAR15:08:08:00,AHU_5_1,0,2.0057,74.1782,0,517.4534,74.6283,72.5221,0
26790,28MAR15:08:23:00,AHU_5_1,0,2.0057,74.1782,0,505.8567,74.7183,72.432,0
26791,28MAR15:08:38:00,AHU_5_1,0,1.9623,74.1782,0,504.6361,74.8083,72.432,0
26792,28MAR15:08:53:00,AHU_5_1,0,1.9623,74.2682,0,508.2982,75.0063,72.432,0
26793,28MAR15:09:08:00,AHU_5_1,0,1.9623,74.2682,0,498.5326,75.0963,72.432,0
26794,28MAR15:09:23:00,AHU_5_1,0,1.9623,74.2682,0,507.6878,75.0963,72.342,0
26795,28MAR15:09:38:00,AHU_5_1,0,1.9623,74.2682,0,499.1429,75.1863,72.432,0
26796,28MAR15:09:53:00,AHU_5_1,0,1.9623,74.3582,0,501.5843,75.2763,72.342,0
26797,28MAR15:10:08:00,AHU_5_1,0,1.9623,74.3582,0,497.3119,75.3663,72.342,0
26798,28MAR15:10:23:00,AHU_5_1,0,1.9623,74.3582,0,504.6361,75.4563,72.342,0
26799,28MAR15:10:38:00,AHU_5_1,0,1.9188,74.4482,0,499.7533,75.5464,72.342,0
26800,28MAR15:10:53:00,AHU_5_1,0,2.0057,74.4482,0,497.9222,75.6364,72.342,0
26801,28MAR15:11:08:00,AHU_5_1,0,2.0057,74.4482,0,488.1566,75.6364,72.432,0
26802,28MAR15:11:23:00,AHU_5_1,0,2.0057,74.4482,0,535.1536,75.7264,72.432,0
26803,28MAR15:11:38:00,AHU_5_1,0,1.9623,74.4482,0,486.3256,75.8344,72.432,0
26804,28MAR15:11:53:00,AHU_5_1,0,1.9623,74.5383,0,493.0394,75.9244,72.432,0
26805,28MAR15:12:08:00,AHU_5_1,0,2.0491,74.5383,0,492.4291,75.9244,72.432,0
26806,28MAR15:12:23:00,AHU_5_1,0,2.0057,74.5383,0,493.6498,76.0144,72.432,0
26807,28MAR15:12:38:00,AHU_5_1,0,2.0057,74.5383,0,476.5599,76.1944,72.342,0
26808,28MAR15:12:53:00,AHU_5_1,0,1.9623,74.6283,0,481.4427,76.1944,72.342,0
26809,28MAR15:13:08:00,AHU_5_1,0,2.0057,74.6283,0,483.8842,76.1944,72.432,0
26810,28MAR15:13:23:00,AHU_5_1,0,1.9623,74.7183,0,475.3392,76.2844,72.432,0
26811,28MAR15:13:38:00,AHU_5_1,0,1.9623,74.7183,0,480.8324,76.3744,72.432,0
26812,28MAR15:13:53:00,AHU_5_1,0,1.9623,74.8083,0,478.391,76.3744,72.5221,0
26813,28MAR15:14:08:00,AHU_5_1,0,2.0057,74.8983,0,480.8324,76.4644,72.5221,0
26814,28MAR15:14:23:00,AHU_5_1,0,1.9623,74.8983,0,487.5463,76.5545,72.5221,0
26815,28MAR15:14:38:00,AHU_5_1,0,1.9623,75.0063,0,486.3256,76.5545,72.6121,0
26816,28MAR15:14:53:00,AHU_5_1,0,2.0057,75.0063,0,464.3529,76.5545,72.6121,0
26817,28MAR15:15:08:00,AHU_5_1,0,1.9623,75.0963,0,463.7425,76.7525,72.6121,0
26818,28MAR15:15:23:00,AHU_5_1,0,1.9623,75.0963,0,492.4291,76.7525,72.7021,0
26819,28MAR15:15:38:00,AHU_5_1,0,2.0057,75.1863,0,507.0774,76.7525,72.7021,0
26820,28MAR15:15:53:00,AHU_5_1,0,1.9623,75.1863,0,468.6254,76.8425,72.7921,0
26821,28MAR15:16:08:00,AHU_5_1,0,1.9623,75.2763,0,463.7425,76.8425,72.7021,0
26822,28MAR15:16:23:00,AHU_5_1,0,2.0057,75.2763,0,464.9633,76.9325,72.7921,0
26823,28MAR15:16:38:00,AHU_5_1,0,1.9623,75.3663,0,469.8461,76.9325,72.8821,0
26824,28MAR15:16:53:00,AHU_5_1,0,1.9623,75.3663,0,482.6635,77.0225,72.7921,0
26825,28MAR15:17:08:00,AHU_5_1,0,2.0057,75.3663,0,479.0013,77.1125,72.7921,0
26826,28MAR15:17:23:00,AHU_5_1,0,2.0057,75.4563,0,485.1049,77.1125,72.8821,0
26827,28MAR15:17:38:00,AHU_5_1,0,1.9188,75.5464,0,494.8705,77.1125,72.8821,0
26828,28MAR15:17:53:00,AHU_5_1,0,2.0491,75.5464,0,491.2084,77.2025,72.9721,0
26829,28MAR15:18:08:00,AHU_5_1,0,2.0057,75.5464,0,491.8187,77.2025,72.9721,0
26830,28MAR15:18:23:00,AHU_5_1,0,2.0491,75.6364,0,481.4427,77.2925,72.8821,0
26831,28MAR15:18:38:00,AHU_5_1,0,1.9188,75.5464,0,471.6771,77.3825,72.9721,0
26832,28MAR15:18:53:00,AHU_5_1,0,1.9623,75.6364,0,470.4564,77.4725,72.9721,0
26833,28MAR15:19:08:00,AHU_5_1,0,2.0057,75.6364,0,468.6254,77.4725,72.9721,0
26834,28MAR15:19:23:00,AHU_5_1,0,1.9188,75.5464,0,477.7806,77.5806,72.9721,0
26835,28MAR15:19:38:00,AHU_5_1,0,1.9623,75.6364,0,470.4564,77.5806,72.9721,0
26836,28MAR15:19:53:00,AHU_5_1,0,1.9623,75.7264,0,463.1322,77.6706,73.0801,0
26837,28MAR15:20:08:00,AHU_5_1,0,2.0057,75.6364,0,453.3667,77.6706,72.9721,0
26838,28MAR15:20:23:00,AHU_5_1,0,1.9623,75.7264,0,466.184,77.6706,72.8821,0
26839,28MAR15:20:38:00,AHU_5_1,0,1.9623,75.6364,0,464.3529,77.7606,72.9721,0
26840,28MAR15:20:53:00,AHU_5_1,0,1.9623,75.7264,0,507.6878,77.8506,72.8821,0
26841,28MAR15:21:08:00,AHU_5_1,0,2.0491,75.6364,0,460.0806,77.8506,72.8821,0
26842,28MAR15:21:23:00,AHU_5_1,0,1.9623,75.6364,0,446.0425,77.9406,72.7921,0
26843,28MAR15:21:38:00,AHU_5_1,0,1.9623,75.6364,0,469.2357,77.9406,72.8821,0
26844,28MAR15:21:53:00,AHU_5_1,0,1.9623,75.6364,0,459.4702,77.9406,72.8821,0
26845,28MAR15:22:08:00,AHU_5_1,0,1.9623,75.6364,0,460.0806,77.9406,72.8821,0
26846,28MAR15:22:23:00,AHU_5_1,0,1.9623,75.6364,0,469.8461,78.0306,72.7921,0
26847,28MAR15:22:38:00,AHU_5_1,0,1.9623,75.6364,0,463.7425,78.1206,72.8821,0
26848,28MAR15:22:53:00,AHU_5_1,0,2.0925,75.6364,0,456.4185,78.1206,72.8821,0
26849,28MAR15:23:08:00,AHU_5_1,0,1.9623,75.6364,0,459.4702,78.2106,72.7921,0
26850,28MAR15:23:23:00,AHU_5_1,0,1.9623,75.6364,0,459.4702,78.2106,72.7921,0
26851,28MAR15:23:38:00,AHU_5_1,0,1.9623,75.6364,0,468.6254,78.3006,72.7921,0
26852,28MAR15:23:53:00,AHU_5_1,0,2.0057,75.6364,0,471.0668,78.3006,72.7921,0
26853,29MAR15:00:08:00,AHU_5_1,0,2.0057,75.6364,0,450.3149,78.3006,72.7921,0
26854,29MAR15:00:23:00,AHU_5_1,0,1.9623,75.6364,0,452.7563,78.4086,72.7021,0
26855,29MAR15:00:38:00,AHU_5_1,0,2.0925,75.6364,0,455.1977,78.4086,72.7921,0
26856,29MAR15:00:53:00,AHU_5_1,0,2.0057,75.6364,0,480.8324,78.4987,72.7021,0
26857,29MAR15:01:08:00,AHU_5_1,0,1.9623,75.6364,0,453.3667,78.4987,72.7021,0
26858,29MAR15:01:23:00,AHU_5_1,0,2.0057,75.6364,0,458.8599,78.4987,72.7021,0
26859,29MAR15:01:38:00,AHU_5_1,0,1.9623,75.6364,0,466.7943,78.5887,72.7921,0
26860,29MAR15:01:53:00,AHU_5_1,0,1.9623,75.6364,0,453.3667,78.5887,72.7021,0
26861,29MAR15:02:08:00,AHU_5_1,0,2.0057,75.6364,0,467.4047,78.6787,72.7021,0
26862,29MAR15:02:23:00,AHU_5_1,0,1.9623,75.6364,0,452.7563,78.6787,72.7021,0
26863,29MAR15:02:38:00,AHU_5_1,0,2.0491,75.6364,0,439.939,78.7687,72.7021,0
26864,29MAR15:02:53:00,AHU_5_1,0,2.0057,75.6364,0,434.4459,78.6787,72.6121,0
26865,29MAR15:03:08:00,AHU_5_1,0,1.9623,75.5464,0,461.9115,78.6787,72.7021,0
26866,29MAR15:03:23:00,AHU_5_1,0,1.9623,75.5464,0,454.5874,78.7687,72.7021,0
26867,29MAR15:03:38:00,AHU_5_1,0,2.0057,75.5464,0,450.3149,78.8587,72.7021,0
26868,29MAR15:03:53:00,AHU_5_1,0,2.0057,75.5464,0,496.7015,78.8587,72.7021,0
26869,29MAR15:04:08:00,AHU_5_1,0,2.0057,75.5464,0,453.9771,78.8587,72.6121,0
26870,29MAR15:04:23:00,AHU_5_1,0,1.9623,75.5464,0,443.6011,78.8587,72.6121,0
26871,29MAR15:04:38:00,AHU_5_1,0,1.9623,75.5464,0,467.4047,78.9487,72.6121,0
26872,29MAR15:04:53:00,AHU_5_1,0,1.9623,75.5464,0,461.9115,78.9487,72.6121,0
26873,29MAR15:05:08:00,AHU_5_1,0,1.9623,75.5464,0,469.8461,78.9487,72.6121,0
26874,29MAR15:05:23:00,AHU_5_1,0,1.9623,75.5464,0,498.5326,79.0387,72.6121,0
26875,29MAR15:05:38:00,AHU_5_1,0,2.0057,75.5464,0,461.3012,79.0387,72.6121,0
26876,29MAR15:05:53:00,AHU_5_1,0,1.9188,75.5464,0,460.0806,78.9487,72.5221,0
26877,29MAR15:06:08:00,AHU_5_1,0,1.9623,75.5464,0,493.6498,79.0387,72.5221,0
26878,29MAR15:06:23:00,AHU_5_1,0,1.9623,75.5464,0,454.5874,79.0387,72.432,0
26879,29MAR15:06:38:00,AHU_5_1,0,1.9623,75.5464,0,451.5356,79.0387,72.5221,0
26880,29MAR15:06:53:00,AHU_5_1,0,2.0491,75.5464,0,461.9115,79.1287,72.432,0
26881,29MAR15:07:08:00,AHU_5_1,0,1.9623,75.5464,0,479.6117,79.1287,72.5221,0
26882,29MAR15:07:23:00,AHU_5_1,0,1.9623,75.5464,0,464.3529,79.2367,72.5221,0
26883,29MAR15:07:38:00,AHU_5_1,0,2.0057,75.4563,0,475.3392,79.2367,72.432,0
26884,29MAR15:07:53:00,AHU_5_1,0,2.0057,75.5464,0,475.9496,79.2367,72.432,0
26885,29MAR15:08:08:00,AHU_5_1,0,1.9623,75.4563,0,468.015,79.2367,72.342,0
26886,29MAR15:08:23:00,AHU_5_1,0,1.9623,75.5464,0,454.5874,79.2367,72.342,0
26887,29MAR15:08:38:00,AHU_5_1,0,1.9623,75.5464,0,471.6771,79.3267,72.432,0
26888,29MAR15:08:53:00,AHU_5_1,0,1.9623,75.4563,0,468.6254,79.3267,72.342,0
26889,29MAR15:09:08:00,AHU_5_1,0,1.9623,75.4563,0,463.1322,79.3267,72.342,0
26890,29MAR15:09:23:00,AHU_5_1,0,1.9623,75.4563,0,456.4185,79.3267,72.342,0
26891,29MAR15:09:38:00,AHU_5_1,0,1.9623,75.4563,0,464.9633,79.4167,72.342,0
26892,29MAR15:09:53:00,AHU_5_1,0,1.9188,75.3663,0,458.8599,79.3267,72.342,0
26893,29MAR15:10:08:00,AHU_5_1,0,1.9623,75.4563,0,494.8705,79.4167,72.342,0
26894,29MAR15:10:23:00,AHU_5_1,0,1.9623,75.4563,0,455.1977,79.4167,72.342,0
26895,29MAR15:10:38:00,AHU_5_1,0,1.9623,75.3663,0,467.4047,79.3267,72.342,0
26896,29MAR15:10:53:00,AHU_5_1,0,1.9623,75.3663,0,465.5736,79.4167,72.342,0
26897,29MAR15:11:08:00,AHU_5_1,0,2.0491,75.3663,0,446.6528,79.4167,72.342,0
26898,29MAR15:11:23:00,AHU_5_1,0,1.9188,75.3663,0,452.7563,79.4167,72.342,0
26899,29MAR15:11:38:00,AHU_5_1,0,1.9623,75.3663,0,461.3012,79.4167,72.252,0
26900,29MAR15:11:53:00,AHU_5_1,0,2.0057,75.4563,0,439.939,79.4167,72.342,0
26901,29MAR15:12:08:00,AHU_5_1,0,2.0057,75.4563,0,453.9771,79.4167,72.342,0
26902,29MAR15:12:23:00,AHU_5_1,0,2.0057,75.4563,0,445.4321,79.5067,72.342,0
26903,29MAR15:12:38:00,AHU_5_1,0,2.0057,75.4563,0,457.0288,79.5067,72.342,0
26904,29MAR15:12:53:00,AHU_5_1,0,2.0057,75.5464,0,443.6011,79.5067,72.342,0
26905,29MAR15:13:08:00,AHU_5_1,0,1.9623,75.5464,0,452.7563,79.5968,72.342,0
26906,29MAR15:13:23:00,AHU_5_1,0,1.9623,75.5464,0,463.1322,79.5067,72.432,0
26907,29MAR15:13:38:00,AHU_5_1,0,1.9623,75.6364,0,463.7425,79.5968,72.432,0
26908,29MAR15:13:53:00,AHU_5_1,0,1.9623,75.7264,0,441.77,79.5968,72.5221,0
26909,29MAR15:14:08:00,AHU_5_1,0,1.9623,75.7264,0,447.8735,79.5968,72.432,0
26910,29MAR15:14:23:00,AHU_5_1,0,1.9623,75.8344,0,449.7046,79.6868,72.5221,0
26911,29MAR15:14:38:00,AHU_5_1,0,1.9623,75.8344,0,437.4977,79.6868,72.5221,0
26912,29MAR15:14:53:00,AHU_5_1,0,1.9188,75.9244,0,436.8873,79.6868,72.5221,0
26913,29MAR15:15:08:00,AHU_5_1,0,2.0057,76.0144,0,443.6011,79.7768,72.5221,0
26914,29MAR15:15:23:00,AHU_5_1,0,1.9623,76.1044,0,438.7183,79.7768,72.6121,0
26915,29MAR15:15:38:00,AHU_5_1,0,1.9623,76.1944,0,439.3286,79.7768,72.7021,0
26916,29MAR15:15:53:00,AHU_5_1,0,2.0057,76.1944,0,458.2495,79.7768,72.7021,0
26917,29MAR15:16:08:00,AHU_5_1,0,1.9623,76.1944,0,435.6666,79.7768,72.7921,0
26918,29MAR15:16:23:00,AHU_5_1,0,2.0491,76.1944,0,436.8873,79.8668,72.7921,0
26919,29MAR15:16:38:00,AHU_5_1,0,2.0491,76.2844,0,435.0563,79.8668,72.8821,0
26920,29MAR15:16:53:00,AHU_5_1,0,1.9623,76.3744,0,436.277,79.8668,72.8821,0
26921,29MAR15:17:08:00,AHU_5_1,0,2.0491,76.3744,0,472.2875,79.8668,72.9721,0
26922,29MAR15:17:23:00,AHU_5_1,0,2.0057,76.4644,0,438.1079,79.9568,72.9721,0
26923,29MAR15:17:38:00,AHU_5_1,0,1.9623,76.4644,0,448.4839,80.0648,72.9721,0
26924,29MAR15:17:53:00,AHU_5_1,0,1.9188,76.5545,0,439.939,80.0648,73.0801,0
26925,29MAR15:18:08:00,AHU_5_1,0,1.9623,76.5545,0,439.939,80.0648,73.0801,0
26926,29MAR15:18:23:00,AHU_5_1,0,1.9623,76.5545,0,440.5493,80.0648,73.0801,0
26927,29MAR15:18:38:00,AHU_5_1,0,1.9623,76.5545,0,440.5493,80.1548,73.0801,0
26928,29MAR15:18:53:00,AHU_5_1,0,2.0057,76.5545,0,436.277,80.1548,73.0801,0
26929,29MAR15:19:08:00,AHU_5_1,0,1.9623,76.5545,0,438.1079,80.2448,73.1701,0
26930,29MAR15:19:23:00,AHU_5_1,0,2.0491,76.6445,0,438.1079,80.3348,73.1701,0
26931,29MAR15:19:38:00,AHU_5_1,0,1.9623,76.5545,0,442.9907,80.2448,73.0801,0
26932,29MAR15:19:53:00,AHU_5_1,0,1.9623,76.5545,0,439.939,80.2448,73.1701,0
26933,29MAR15:20:08:00,AHU_5_1,0,1.9623,76.5545,0,441.1597,80.2448,73.0801,0
26934,29MAR15:20:23:00,AHU_5_1,0,1.9623,76.5545,0,430.7838,80.3348,73.0801,0
26935,29MAR15:20:38:00,AHU_5_1,0,1.9623,76.4644,0,438.7183,80.3348,73.0801,0
26936,29MAR15:20:53:00,AHU_5_1,0,2.0491,76.5545,0,444.2114,80.3348,73.1701,0
26937,29MAR15:21:08:00,AHU_5_1,0,2.0057,76.6445,0,438.1079,80.4248,73.1701,0
26938,29MAR15:21:23:00,AHU_5_1,0,1.9623,76.5545,0,434.4459,80.4248,73.1701,0
26939,29MAR15:21:38:00,AHU_5_1,0,1.9623,76.5545,0,425.2907,80.4248,73.0801,0
26940,29MAR15:21:53:00,AHU_5_1,0,1.9623,76.5545,0,439.3286,80.5148,73.0801,0
26941,29MAR15:22:08:00,AHU_5_1,0,1.9188,76.5545,0,448.4839,80.4248,73.0801,0
26942,29MAR15:22:23:00,AHU_5_1,0,2.0057,76.5545,0,435.0563,80.5148,73.1701,0
26943,29MAR15:22:38:00,AHU_5_1,0,1.9623,76.5545,0,427.7321,80.5148,73.2601,0
26944,29MAR15:22:53:00,AHU_5_1,0,2.0491,76.5545,0,420.4078,80.5148,73.3501,0
26945,29MAR15:23:08:00,AHU_5_1,0,2.0057,76.5545,0,466.7943,80.5148,73.2601,0
26946,29MAR15:23:23:00,AHU_5_1,0,2.0057,76.4644,0,420.4078,80.6049,73.3501,0
26947,29MAR15:23:38:00,AHU_5_1,0,2.0491,76.4644,0,429.5631,80.6049,73.2601,0
26948,29MAR15:23:53:00,AHU_5_1,0,2.0057,76.4644,0,429.5631,80.6049,73.2601,0
26949,30MAR15:00:08:00,AHU_5_1,0,1.9623,76.4644,0,433.8356,80.6049,73.1701,0
26950,30MAR15:00:23:00,AHU_5_1,0,1.9623,76.4644,0,427.7321,80.6949,73.1701,0
26951,30MAR15:00:38:00,AHU_5_1,0,1.9623,76.4644,0,429.5631,80.6949,73.0801,0
26952,30MAR15:00:53:00,AHU_5_1,0,1.9623,76.4644,0,436.277,80.8029,73.0801,0
26953,30MAR15:01:08:00,AHU_5_1,0,1.9623,76.4644,0,437.4977,80.6949,73.1701,0
26954,30MAR15:01:23:00,AHU_5_1,0,1.9623,76.4644,0,464.9633,80.8029,73.0801,0
26955,30MAR15:01:38:00,AHU_5_1,0,1.9623,76.4644,0,435.6666,80.8029,73.1701,0
26956,30MAR15:01:53:00,AHU_5_1,0,2.0057,76.4644,0,419.7975,80.8029,73.1701,0
26957,30MAR15:02:08:00,AHU_5_1,0,2.0057,76.3744,0,435.6666,80.8029,73.1701,0
26958,30MAR15:02:23:00,AHU_5_1,0,1.9623,76.3744,0,417.9664,80.8029,73.0801,0
26959,30MAR15:02:38:00,AHU_5_1,0,2.0057,76.3744,0,436.277,80.8929,73.0801,0
26960,30MAR15:02:53:00,AHU_5_1,0,2.0491,76.3744,0,424.07,80.8929,73.0801,0
26961,30MAR15:03:08:00,AHU_5_1,0,2.0057,76.3744,0,426.5113,80.8929,73.0801,0
26962,30MAR15:03:23:00,AHU_5_1,0,1.9623,76.3744,0,431.3942,80.8929,73.0801,0
26963,30MAR15:03:38:00,AHU_5_1,0,1.9623,76.3744,0,428.9528,80.8929,73.0801,0
26964,30MAR15:03:53:00,AHU_5_1,0,1.9188,76.2844,0,427.1217,80.9829,73.0801,0
26965,30MAR15:04:08:00,AHU_5_1,0,1.9623,76.3744,0,455.1977,80.8929,73.0801,0
26966,19JAN15:17:38:00,AHU_5_1,43.01,43.7733,60.3708,0.847,735.9587,73.7102,73.2601,21.44
26967,19JAN15:17:53:00,AHU_5_1,48.52,45.7271,59.5608,0.847,729.2449,73.4402,73.2601,20.78
26968,19JAN15:18:08:00,AHU_5_1,48.665,46.031,59.8308,0.847,687.741,73.3501,73.1701,20.53
26969,19JAN15:18:23:00,AHU_5_1,46.84,46.9862,60.5509,0.839,651.12,73.3501,73.0801,20.325
26970,19JAN15:18:38:00,AHU_5_1,41.34,44.1207,60.6409,0.839,635.2509,72.6121,72.8821,20.325
26971,19JAN15:18:53:00,AHU_5_1,0,2.0057,62.6571,0,666.3788,67.7516,72.8821,0
26972,19JAN15:19:08:00,AHU_5_1,0,2.0057,63.6472,0,682.2478,67.3915,72.9721,0
26973,19JAN15:19:23:00,AHU_5_1,0,2.0057,64.8353,0,688.3513,67.2115,72.8821,0
26974,19JAN15:19:38:00,AHU_5_1,0,1.9623,65.8434,0,671.8719,67.2115,72.8821,0
26975,19JAN15:19:53:00,AHU_5_1,0,1.9623,66.7615,0,673.0927,67.3015,72.9721,0
26976,19JAN15:20:08:00,AHU_5_1,0,2.0057,67.5716,0,688.3513,67.3015,72.9721,0
26977,19JAN15:20:23:00,AHU_5_1,0,1.9623,68.3096,0,684.0789,67.5716,72.9721,0
26978,19JAN15:20:38:00,AHU_5_1,0,1.9623,68.8497,0,668.2098,67.7516,72.9721,0
26979,19JAN15:20:53:00,AHU_5_1,0,1.9623,69.4978,0,683.4685,67.9496,72.9721,0
26980,19JAN15:21:08:00,AHU_5_1,0,1.9188,69.9478,0,662.1063,68.1296,73.0801,0
26981,19JAN15:21:23:00,AHU_5_1,0,2.0491,70.5058,0,687.741,68.3996,72.9721,0
26982,19JAN15:21:38:00,AHU_5_1,0,2.0057,70.9559,0,662.1063,68.6697,73.1701,0
26983,19JAN15:21:53:00,AHU_5_1,0,1.9188,71.2439,0,684.0789,68.8497,73.0801,0
26984,19JAN15:22:08:00,AHU_5_1,0,1.9188,71.604,0,671.2616,69.1377,73.1701,0
26985,19JAN15:22:23:00,AHU_5_1,0,2.0491,71.964,0,651.12,69.4077,73.1701,0
26986,19JAN15:22:38:00,AHU_5_1,0,2.0057,72.252,0,660.8856,69.6778,73.1701,0
26987,19JAN15:22:53:00,AHU_5_1,0,1.9623,72.6121,0,657.8339,70.0558,73.1701,0
26988,19JAN15:23:08:00,AHU_5_1,0,2.0491,72.7921,0,649.8993,70.2358,73.2601,0
26989,19JAN15:23:23:00,AHU_5_1,0,2.0491,73.0801,0,656.0028,70.5058,73.2601,0
26990,19JAN15:23:38:00,AHU_5_1,0,1.9623,73.2601,0,645.6268,70.7759,73.1701,0
26991,19JAN15:23:53:00,AHU_5_1,0,2.0057,73.3501,0,643.1854,71.0639,73.2601,0
26992,20JAN15:00:08:00,AHU_5_1,0,2.0491,73.6202,0,635.8612,71.3339,73.2601,0
26993,20JAN15:00:23:00,AHU_5_1,0,1.9623,73.7102,0,638.913,71.604,73.2601,0
26994,20JAN15:00:38:00,AHU_5_1,0,1.9623,73.8002,0,626.0958,71.874,73.2601,0
26995,20JAN15:00:53:00,AHU_5_1,0,2.0057,74.0882,0,605.9542,72.162,73.3501,0
26996,20JAN15:01:08:00,AHU_5_1,0,1.9623,74.0882,0,604.7335,72.342,73.3501,0
26997,20JAN15:01:23:00,AHU_5_1,0,2.0491,74.2682,0,591.9161,72.6121,73.3501,0
