datetime,AHU,CHW_VALVE,CHW_VALVE_POSIT,DIS_AIR_TEMP,DUCT_PRESS_ACTV,MAX_CO2_VAL,MIXED_AIR_TEMP,RTRN_AIR_TEMP,SUPPL_FAN_SP
08JAN15:08:45:00,AHU_5_1,40.935,33.657,61.1989,0.8069,573.6057,73.8902,75.2763,16.71
08JAN15:09:00:00,AHU_5_1,41.81,46.8994,59.0927,0.8149,659.0546,73.0801,75.0063,16.71
08JAN15:09:15:00,AHU_5_1,31.075,33.5268,59.3627,0.8109,654.7821,73.1701,74.3582,16.71
08JAN15:09:30:00,AHU_5_1,45.105,43.8167,60.4609,0.823,693.8445,73.4402,73.9982,16.71
08JAN15:09:45:00,AHU_5_1,36.975,38.954,59.2727,0.7748,1004.513,73.6202,73.5302,18.6
08JAN15:10:00:00,AHU_5_1,49.81,46.0744,60.7309,0.7909,1036.861,75.3663,73.3501,18.6
08JAN15:10:15:00,AHU_5_1,44.84,37.6514,60.6409,0.7949,1173.58,75.6364,73.2601,18.6
08JAN15:10:30:00,AHU_5_1,38.11,47.6375,59.1827,0.823,1151.607,75.6364,73.3501,18.6
08JAN15:10:45:00,AHU_5_1,38.11,39.2579,60.1908,0.835,1194.331,73.9982,73.6202,18.35
08JAN15:11:00:00,AHU_5_1,36.86,36.7397,60.2808,0.8189,1070.43,72.432,73.8002,18.145
08JAN15:11:15:00,AHU_5_1,34.005,40.6907,59.4528,0.7989,1106.441,71.1539,73.7102,17.785
08JAN15:11:30:00,AHU_5_1,32.745,40.2131,59.2727,0.7909,1130.855,70.5058,73.6202,17.785
08JAN15:11:45:00,AHU_5_1,34.065,42.905,59.2727,0.7868,1135.738,70.4159,73.6202,18.28
08JAN15:12:00:00,AHU_5_1,44.59,34.0478,61.1989,0.7909,1042.965,70.2358,73.8002,18.28
08JAN15:12:15:00,AHU_5_1,39.915,31.1388,60.5509,0.7949,828.1216,70.2358,73.7102,18.815
08JAN15:12:30:00,AHU_5_1,32.65,43.2089,59.0027,0.8189,999.0196,70.2358,73.5302,18.815
08JAN15:12:45:00,AHU_5_1,44.765,37.4344,60.7309,0.8189,969.7228,70.0558,73.5302,18.815
08JAN15:13:00:00,AHU_5_1,37.81,33.1795,60.4609,0.8149,961.1779,69.9478,73.6202,18.815
08JAN15:13:15:00,AHU_5_1,32.58,44.2075,58.8227,0.8029,1197.383,69.9478,73.7102,18.815
08JAN15:13:30:00,AHU_5_1,45.115,39.2145,61.0009,0.7748,943.4778,70.1458,73.7102,18.815
08JAN15:13:45:00,AHU_5_1,41.675,37.3041,59.9208,0.7668,993.5265,70.5058,73.8902,18.815
08JAN15:14:00:00,AHU_5_1,41.755,40.2565,59.6508,0.7547,1015.499,70.5058,73.9982,19.07
08JAN15:14:15:00,AHU_5_1,37.505,42.5142,59.5608,0.7828,1199.825,70.7759,73.8002,20.28
08JAN15:14:30:00,AHU_5_1,42.835,44.6417,59.6508,0.7788,1001.461,70.6859,73.6202,20.28
08JAN15:14:45:00,AHU_5_1,45.53,39.2579,60.5509,0.7587,1127.804,70.6859,73.4402,20.895
08JAN15:15:00:00,AHU_5_1,40.305,43.7733,60.1008,0.7828,974.6056,70.6859,73.4402,20.895
08JAN15:15:15:00,AHU_5_1,38.54,45.2929,59.4528,0.7828,1071.041,70.7759,73.3501,20.895
08JAN15:15:30:00,AHU_5_1,38.54,39.9526,60.3708,0.7909,1520.869,70.5058,73.3501,21.355
08JAN15:15:45:00,AHU_5_1,38.54,39.9092,59.8308,0.835,1002.682,70.5058,73.3501,21.355
08JAN15:16:00:00,AHU_5_1,38.54,39.9526,59.7408,0.843,975.2159,70.3258,73.3501,20.63
08JAN15:16:15:00,AHU_5_1,35.38,39.996,59.5608,0.839,994.7472,70.4159,73.3501,20.015
08JAN15:16:30:00,AHU_5_1,43.905,37.5646,60.4609,0.839,929.4397,69.9478,73.1701,19.765
08JAN15:16:45:00,AHU_5_1,36.275,32.7019,59.8308,0.831,807.9801,69.7678,73.2601,19.515
08JAN15:17:00:00,AHU_5_1,31.89,42.8616,58.9127,0.839,973.3849,69.9478,73.1701,19.31
08JAN15:17:15:00,AHU_5_1,43.37,32.9189,61.2889,0.835,743.283,69.6778,73.0801,19.31
08JAN15:17:30:00,AHU_5_1,31.35,39.0842,59.0027,0.843,679.8065,69.4978,73.0801,19.31
08JAN15:17:45:00,AHU_5_1,44.63,39.6921,60.7309,0.843,661.496,69.4978,72.9721,19.31
08JAN15:18:00:00,AHU_5_1,34.55,30.9652,60.1908,0.835,634.6405,69.4077,72.8821,19.06
08JAN15:18:15:00,AHU_5_1,37.61,43.7733,59.3627,0.839,596.7989,69.8578,72.7021,19.06
08JAN15:18:30:00,AHU_5_1,39.385,32.0506,60.7309,0.831,592.5265,70.5058,72.6121,19.06
08JAN15:18:45:00,AHU_5_1,0,1.9623,62.009,0,685.9099,66.1134,71.964,0
08JAN15:19:00:00,AHU_5_1,0,2.0057,62.8371,0,704.2205,65.4834,71.964,0
08JAN15:19:15:00,AHU_5_1,0,1.9623,63.9172,0,699.948,65.2853,71.784,0
08JAN15:19:30:00,AHU_5_1,0,1.9623,64.8353,0,666.9891,65.1953,71.694,0
08JAN15:19:45:00,AHU_5_1,0,2.0491,65.6634,0,676.7548,65.1053,71.604,0
08JAN15:20:00:00,AHU_5_1,0,2.0057,66.2934,0,700.5584,65.1953,71.604,0
08JAN15:20:15:00,AHU_5_1,0,1.9623,66.9415,0,671.2616,65.3933,71.604,0
08JAN15:20:30:00,AHU_5_1,0,1.9623,67.4815,0,657.2235,65.5734,71.604,0
08JAN15:20:45:00,AHU_5_1,0,1.9623,67.9496,0,674.9237,65.5734,71.5139,0
08JAN15:21:00:00,AHU_5_1,0,2.1359,68.3996,0,676.7548,65.8434,71.5139,0
08JAN15:21:15:00,AHU_5_1,0,2.0057,68.8497,0,662.7167,66.1134,71.604,0
08JAN15:21:30:00,AHU_5_1,0,2.0057,69.2277,0,683.4685,66.2934,71.5139,0
08JAN15:21:45:00,AHU_5_1,0,2.0057,69.5878,0,648.6786,66.5635,71.5139,0
08JAN15:22:00:00,AHU_5_1,0,1.9623,69.8578,0,651.7304,66.8515,71.5139,0
08JAN15:22:15:00,AHU_5_1,0,1.9623,70.1458,0,637.6923,67.0315,71.5139,0
08JAN15:22:30:00,AHU_5_1,0,1.9623,70.4159,0,634.6405,67.3015,71.604,0
08JAN15:22:45:00,AHU_5_1,0,1.9623,70.6859,0,636.4716,67.5716,71.694,0
08JAN15:23:00:00,AHU_5_1,0,1.9623,70.9559,0,624.8751,67.8596,71.694,0
08JAN15:23:15:00,AHU_5_1,0,1.9623,71.0639,0,615.1095,68.1296,71.694,0
08JAN15:23:30:00,AHU_5_1,0,2.0057,71.3339,0,657.8339,68.3996,71.694,0
08JAN15:23:45:00,AHU_5_1,0,1.9623,71.5139,0,663.9374,68.6697,71.694,0
09JAN15:00:00:00,AHU_5_1,0,2.0925,71.604,0,641.9647,69.0477,71.694,0
09JAN15:00:15:00,AHU_5_1,0,1.9623,71.784,0,666.3788,69.3177,71.784,0
09JAN15:00:30:00,AHU_5_1,0,2.0057,71.964,0,635.8612,69.4978,71.784,0
09JAN15:00:45:00,AHU_5_1,0,1.9623,72.162,0,637.0819,69.7678,71.784,0
09JAN15:01:00:00,AHU_5_1,0,1.9623,72.342,0,645.6268,70.0558,71.784,0
09JAN15:01:15:00,AHU_5_1,0,1.9188,72.432,0,633.42,70.3258,71.784,0
09JAN15:01:30:00,AHU_5_1,0,2.0057,72.6121,0,637.6923,70.5959,71.874,0
09JAN15:01:45:00,AHU_5_1,0,2.0057,72.7921,0,627.9269,70.7759,71.784,0
09JAN15:02:00:00,AHU_5_1,0,2.0057,72.8821,0,637.6923,71.0639,71.784,0
09JAN15:02:15:00,AHU_5_1,0,2.0057,72.9721,0,626.0958,71.2439,71.874,0
09JAN15:02:30:00,AHU_5_1,0,1.9623,73.0801,0,632.8097,71.4239,71.784,0
09JAN15:02:45:00,AHU_5_1,0,1.9623,73.1701,0,635.8612,71.784,71.784,0
09JAN15:03:00:00,AHU_5_1,0,1.9623,73.3501,0,630.9786,71.964,71.784,0
09JAN15:03:15:00,AHU_5_1,0,2.0057,73.3501,0,629.1476,72.162,71.784,0
09JAN15:03:30:00,AHU_5_1,0,1.9623,73.4402,0,630.3683,72.342,71.694,0
09JAN15:03:45:00,AHU_5_1,0,1.9623,73.4402,0,618.7716,72.6121,71.694,0
09JAN15:04:00:00,AHU_5_1,0,1.9188,73.5302,0,614.4991,72.7921,71.694,0
09JAN15:04:15:00,AHU_5_1,43.13,1.9623,73.3501,0.5259,604.1232,72.9721,70.9559,8.735
09JAN15:04:30:00,AHU_5_1,45.365,52.37,58.7327,0.7547,605.9542,73.8902,71.3339,16.295
09JAN15:04:45:00,AHU_5_1,27.07,33.3097,59.0027,0.7547,637.6923,74.3582,71.784,16.295
09JAN15:05:00:00,AHU_5_1,43.225,31.9638,62.099,0.7587,593.7472,74.5383,72.162,16.295
09JAN15:05:15:00,AHU_5_1,37.67,50.3294,59.0027,0.7868,591.9161,74.8083,72.342,16.295
09JAN15:05:30:00,AHU_5_1,45.285,32.4413,61.3789,0.7949,587.0335,72.7921,72.162,16.295
09JAN15:05:45:00,AHU_5_1,27.075,40.8644,58.6427,0.7989,607.1749,72.162,72.342,16.295
09JAN15:06:00:00,AHU_5_1,45.96,28.9679,62.099,0.7989,598.63,71.5139,72.6121,16.295
09JAN15:06:15:00,AHU_5_1,30.675,46.7691,58.2826,0.7989,577.8782,72.252,73.0801,16.295
09JAN15:06:30:00,AHU_5_1,38.92,27.101,62.099,0.7828,1045.406,72.342,73.3501,16.295
09JAN15:06:45:00,AHU_5_1,40.99,46.4218,58.8227,0.7949,801.8766,71.694,73.5302,16.295
09JAN15:07:00:00,AHU_5_1,29.87,26.5366,60.6409,0.8069,895.26,71.604,73.6202,16.295
09JAN15:07:15:00,AHU_5_1,47.345,46.031,59.6508,0.7949,793.942,71.784,73.6202,16.295
09JAN15:07:30:00,AHU_5_1,28.045,29.2284,59.8308,0.8069,811.0319,71.694,73.7102,16.295
09JAN15:07:45:00,AHU_5_1,48.09,42.7747,60.2808,0.7989,654.7821,72.342,73.8902,16.295
09JAN15:08:00:00,AHU_5_1,26.305,33.0492,59.2727,0.8069,538.8157,72.162,73.9982,16.295
09JAN15:08:15:00,AHU_5_1,45.885,35.7411,61.1989,0.8029,517.4534,71.874,73.8902,16.295
09JAN15:08:30:00,AHU_5_1,27.08,42.4274,58.3726,0.8069,522.9466,71.604,73.7102,16.295
09JAN15:08:45:00,AHU_5_1,42.725,27.5786,62.099,0.7868,574.8264,71.604,73.7102,16.295
09JAN15:09:00:00,AHU_5_1,35.055,47.4204,58.1926,0.7989,601.6818,71.604,73.8902,16.295
09JAN15:09:15:00,AHU_5_1,40.78,29.2284,61.649,0.7668,666.9891,71.784,74.0882,16.755
09JAN15:09:30:00,AHU_5_1,33.85,46.7691,58.5527,0.7909,646.2372,72.162,73.5302,16.755
09JAN15:09:45:00,AHU_5_1,38.48,29.7061,61.739,0.7748,690.1824,71.964,73.3501,16.96
09JAN15:10:00:00,AHU_5_1,35.7,46.2915,58.7327,0.7909,693.2341,71.694,73.3501,16.96
09JAN15:10:15:00,AHU_5_1,36.78,28.7075,61.2889,0.7949,729.2449,71.604,73.1701,16.96
09JAN15:10:30:00,AHU_5_1,36.695,44.4246,58.7327,0.7868,715.8171,71.4239,73.1701,16.96
09JAN15:10:45:00,AHU_5_1,40.92,30.4876,61.559,0.7828,769.5281,71.4239,73.1701,16.96
09JAN15:11:00:00,AHU_5_1,34.995,48.2887,58.7327,0.7668,760.3728,71.4239,73.0801,17.605
09JAN15:11:15:00,AHU_5_1,44.67,35.2201,61.0009,0.7587,778.0729,71.604,72.9721,17.81
09JAN15:11:30:00,AHU_5_1,34.59,37.8251,59.5608,0.7507,787.2282,71.604,72.8821,17.81
09JAN15:11:45:00,AHU_5_1,38.745,45.3798,59.3627,0.7708,784.7867,71.784,72.9721,17.81
09JAN15:12:00:00,AHU_5_1,42.81,33.7005,61.1989,0.7628,798.8248,71.604,72.8821,18.015
09JAN15:12:15:00,AHU_5_1,35.175,43.947,59.1827,0.7668,845.2114,71.604,72.9721,18.015
09JAN15:12:30:00,AHU_5_1,40.51,44.0338,59.5608,0.7708,863.522,71.604,73.0801,18.015
09JAN15:12:45:00,AHU_5_1,45.5,35.4372,61.0009,0.7708,854.3667,71.694,73.1701,18.475
09JAN15:13:00:00,AHU_5_1,34.91,40.3433,59.4528,0.7708,832.394,71.874,73.2601,18.475
09JAN15:13:15:00,AHU_5_1,40.5,45.1193,59.2727,0.7788,907.467,71.784,73.2601,18.885
09JAN15:13:30:00,AHU_5_1,46.855,37.1739,60.7309,0.7587,950.1916,71.964,73.4402,18.885
09JAN15:13:45:00,AHU_5_1,40.515,37.087,59.9208,0.7507,983.7609,72.072,73.4402,19.5
09JAN15:14:00:00,AHU_5_1,38.23,45.5969,59.2727,0.7628,980.0987,72.162,73.4402,20.585
09JAN15:14:15:00,AHU_5_1,40.375,49.0268,59.3627,0.7748,1074.703,72.342,73.3501,22.065
09JAN15:14:30:00,AHU_5_1,46.235,41.7761,60.4609,0.7788,990.4747,72.072,73.5302,22.065
09JAN15:14:45:00,AHU_5_1,46.785,46.031,59.6508,0.7788,1002.071,72.162,73.4402,22.065
09JAN15:15:00:00,AHU_5_1,46.785,46.031,59.5608,0.7788,1038.082,71.964,73.3501,22.065
09JAN15:15:15:00,AHU_5_1,40.03,42.4708,60.1008,0.7909,1045.406,71.604,73.2601,22.065
09JAN15:15:30:00,AHU_5_1,40.03,41.3419,60.1008,0.7949,1028.316,71.2439,73.2601,22.065
09JAN15:15:45:00,AHU_5_1,40.03,41.3419,59.9208,0.8029,937.9846,70.7759,73.2601,22.065
09JAN15:16:00:00,AHU_5_1,36.325,41.3854,59.5608,0.835,790.2799,70.5058,73.2601,22.065
09JAN15:16:15:00,AHU_5_1,41.805,39.0408,60.1008,0.847,778.0729,70.2358,73.2601,21.61
09JAN15:16:30:00,AHU_5_1,38.27,34.5688,60.2808,0.843,760.9832,70.0558,73.2601,20.685
09JAN15:16:45:00,AHU_5_1,32.725,43.2523,59.0927,0.843,778.0729,69.9478,73.2601,20.23
09JAN15:17:00:00,AHU_5_1,40.235,42.1669,59.6508,0.835,756.7107,69.8578,73.2601,19.73
09JAN15:17:15:00,AHU_5_1,42.05,32.0506,61.2889,0.839,730.4656,69.5878,73.3501,19.48
09JAN15:17:30:00,AHU_5_1,30.73,41.6459,58.7327,0.839,706.0515,69.6778,73.2601,19.275
09JAN15:17:45:00,AHU_5_1,42.965,35.8279,60.7309,0.835,683.4685,69.9478,73.0801,19.275
09JAN15:18:00:00,AHU_5_1,35.985,32.6584,60.1008,0.839,657.8339,69.9478,72.8821,19.275
09JAN15:18:15:00,AHU_5_1,37.74,43.5128,59.0027,0.835,649.2889,70.3258,72.7921,19.275
09JAN15:18:30:00,AHU_5_1,0,29.7061,60.8209,0,648.0682,70.6859,72.6121,19.275
09JAN15:18:45:00,AHU_5_1,0,1.9623,62.099,0,686.5203,65.5734,71.964,0
09JAN15:19:00:00,AHU_5_1,0,1.9623,63.1071,0,718.2585,65.2853,71.874,0
09JAN15:19:15:00,AHU_5_1,0,1.9623,64.1152,0,689.572,65.1053,71.784,0
09JAN15:19:30:00,AHU_5_1,0,1.9623,64.9253,0,683.4685,65.0153,71.604,0
09JAN15:19:45:00,AHU_5_1,0,1.9623,65.7534,0,711.5447,64.9253,71.604,0
09JAN15:20:00:00,AHU_5_1,0,2.0925,66.3834,0,687.1306,65.0153,71.604,0
09JAN15:20:15:00,AHU_5_1,0,1.9623,67.0315,0,685.9099,65.1053,71.604,0
09JAN15:20:30:00,AHU_5_1,0,1.9623,67.5716,0,676.7548,65.2853,71.604,0
09JAN15:20:45:00,AHU_5_1,0,1.9623,68.0396,0,679.1962,65.4834,71.604,0
09JAN15:21:00:00,AHU_5_1,0,1.9623,68.4896,0,665.7684,65.7534,71.604,0
09JAN15:21:15:00,AHU_5_1,0,2.0057,68.9577,0,668.8202,65.9334,71.604,0
09JAN15:21:30:00,AHU_5_1,0,1.9623,69.3177,0,676.1444,66.2034,71.604,0
09JAN15:21:45:00,AHU_5_1,0,2.0057,69.6778,0,659.0546,66.4734,71.5139,0
09JAN15:22:00:00,AHU_5_1,0,2.0057,69.9478,0,670.6513,66.6715,71.604,0
09JAN15:22:15:00,AHU_5_1,0,1.9623,70.2358,0,657.8339,67.0315,71.604,0
09JAN15:22:30:00,AHU_5_1,0,1.9188,70.5058,0,674.3134,67.2115,71.604,0
09JAN15:22:45:00,AHU_5_1,0,1.9623,70.6859,0,650.5096,67.4815,71.604,0
09JAN15:23:00:00,AHU_5_1,0,2.0057,70.8659,0,650.5096,67.7516,71.604,0
09JAN15:23:15:00,AHU_5_1,0,1.9623,71.1539,0,660.2753,67.9496,71.604,0
09JAN15:23:30:00,AHU_5_1,0,1.9623,71.2439,0,651.12,68.2196,71.604,0
09JAN15:23:45:00,AHU_5_1,0,2.0057,71.5139,0,639.5233,68.4896,71.694,0
10JAN15:00:00:00,AHU_5_1,0,2.1359,71.694,0,641.9647,68.7597,71.784,0
10JAN15:00:15:00,AHU_5_1,0,2.0491,71.784,0,638.913,69.1377,71.784,0
10JAN15:00:30:00,AHU_5_1,0,1.9623,71.964,0,637.0819,69.3177,71.874,0
10JAN15:00:45:00,AHU_5_1,0,2.0491,72.162,0,637.6923,69.6778,71.874,0
10JAN15:01:00:00,AHU_5_1,0,1.9623,72.342,0,637.0819,69.9478,71.784,0
10JAN15:01:15:00,AHU_5_1,0,2.0057,72.432,0,631.589,70.2358,71.784,0
10JAN15:01:30:00,AHU_5_1,0,2.0491,72.6121,0,636.4716,70.5058,71.874,0
10JAN15:01:45:00,AHU_5_1,0,2.0925,72.7021,0,629.1476,70.6859,71.784,0
10JAN15:02:00:00,AHU_5_1,0,1.9623,72.8821,0,636.4716,70.9559,71.874,0
10JAN15:02:15:00,AHU_5_1,0,2.0057,73.0801,0,637.0819,71.1539,71.874,0
10JAN15:02:30:00,AHU_5_1,0,1.9623,73.0801,0,629.7579,71.4239,71.784,0
10JAN15:02:45:00,AHU_5_1,0,1.9623,73.1701,0,626.0958,71.604,71.784,0
10JAN15:03:00:00,AHU_5_1,0,1.9623,73.3501,0,624.2648,71.874,71.874,0
10JAN15:03:15:00,AHU_5_1,0,2.0057,73.3501,0,618.7716,72.072,71.874,0
10JAN15:03:30:00,AHU_5_1,0,1.9623,73.4402,0,634.6405,72.252,71.874,0
10JAN15:03:45:00,AHU_5_1,0,1.9623,73.5302,0,619.382,72.432,71.874,0
10JAN15:04:00:00,AHU_5_1,0,1.9188,73.6202,0,623.6544,72.6121,71.784,0
10JAN15:04:15:00,AHU_5_1,0,1.9623,73.7102,0,620.6027,72.8821,71.784,0
10JAN15:04:30:00,AHU_5_1,0,2.0491,73.8002,0,609.6163,73.0801,71.784,0
10JAN15:04:45:00,AHU_5_1,0,1.9623,73.8002,0,623.6544,73.2601,71.784,0
10JAN15:05:00:00,AHU_5_1,0,2.0925,73.8902,0,613.2784,73.3501,71.784,0
10JAN15:05:15:00,AHU_5_1,0,1.9623,73.8902,0,609.6163,73.6202,71.874,0
10JAN15:05:30:00,AHU_5_1,0,2.0057,73.9982,0,621.213,73.8002,71.874,0
10JAN15:05:45:00,AHU_5_1,0,1.9623,73.9982,0,613.8888,73.8902,71.874,0
10JAN15:06:00:00,AHU_5_1,0,1.9623,74.0882,0,610.837,74.1782,71.874,0
10JAN15:06:15:00,AHU_5_1,0,2.0057,74.0882,0,612.6681,74.2682,71.874,0
10JAN15:06:30:00,AHU_5_1,0,2.0057,74.0882,0,612.6681,74.3582,71.874,0
10JAN15:06:45:00,AHU_5_1,0,2.0057,74.1782,0,607.7853,74.5383,71.874,0
10JAN15:07:00:00,AHU_5_1,0,1.9623,74.1782,0,601.0714,74.6283,71.694,0
10JAN15:07:15:00,AHU_5_1,46.725,99.6516,57.0045,0.6825,600.4611,74.8983,71.0639,14.71
10JAN15:07:30:00,AHU_5_1,29.54,29.0982,60.2808,0.7547,591.9161,74.3582,71.784,16.17
10JAN15:07:45:00,AHU_5_1,50.415,45.2929,60.3708,0.7668,565.6711,74.7183,72.252,16.17
10JAN15:08:00:00,AHU_5_1,30.475,41.038,58.9127,0.7708,547.3606,75.0063,72.8821,16.17
10JAN15:08:15:00,AHU_5_1,49.35,35.3937,61.739,0.7748,574.8264,75.3663,73.1701,16.17
10JAN15:08:30:00,AHU_5_1,0,1.9188,62.189,0,604.7335,68.9577,72.7921,0
10JAN15:08:45:00,AHU_5_1,0,2.0057,63.5572,0,605.3439,67.0315,72.7021,0
10JAN15:09:00:00,AHU_5_1,0,2.0491,64.9253,0,601.0714,66.6715,72.6121,0
10JAN15:09:15:00,AHU_5_1,0,1.9623,66.0234,0,602.9025,66.4734,72.6121,0
10JAN15:09:30:00,AHU_5_1,0,1.9188,66.8515,0,583.9817,66.3834,72.5221,0
10JAN15:09:45:00,AHU_5_1,0,2.0057,67.6616,0,589.4747,66.5635,72.432,0
10JAN15:10:00:00,AHU_5_1,0,1.9623,68.2196,0,595.5783,66.5635,72.342,0
10JAN15:10:15:00,AHU_5_1,0,2.0057,68.8497,0,580.9299,66.7615,72.432,0
10JAN15:10:30:00,AHU_5_1,0,2.0491,69.4077,0,577.8782,66.9415,72.342,0
10JAN15:10:45:00,AHU_5_1,0,1.9623,69.9478,0,574.2161,67.2115,72.342,0
10JAN15:11:00:00,AHU_5_1,0,2.0057,70.3258,0,565.0608,67.3015,72.342,0
10JAN15:11:15:00,AHU_5_1,0,2.0491,70.6859,0,563.2297,67.5716,72.342,0
10JAN15:11:30:00,AHU_5_1,0,1.9623,71.0639,0,560.7883,67.8596,72.342,0
10JAN15:11:45:00,AHU_5_1,0,2.0057,71.4239,0,563.8401,68.0396,72.432,0
10JAN15:12:00:00,AHU_5_1,0,1.9623,71.694,0,571.1643,68.3096,72.432,0
10JAN15:12:15:00,AHU_5_1,0,2.0057,71.964,0,559.5676,68.5797,72.432,0
10JAN15:12:30:00,AHU_5_1,0,1.9623,72.162,0,554.0745,68.8497,72.432,0
10JAN15:12:45:00,AHU_5_1,0,2.0057,72.432,0,576.6575,69.1377,72.5221,0
10JAN15:13:00:00,AHU_5_1,0,1.9623,72.6121,0,552.2434,69.3177,72.432,0
10JAN15:13:15:00,AHU_5_1,0,2.0925,72.7921,0,555.9055,69.5878,72.6121,0
10JAN15:13:30:00,AHU_5_1,0,1.9623,72.9721,0,543.0881,69.8578,72.5221,0
10JAN15:13:45:00,AHU_5_1,0,1.9623,73.1701,0,561.3987,70.2358,72.6121,0
10JAN15:14:00:00,AHU_5_1,0,2.0491,73.2601,0,555.9055,70.5058,72.6121,0
10JAN15:14:15:00,AHU_5_1,0,2.0057,73.5302,0,560.7883,70.7759,72.7021,0
10JAN15:14:30:00,AHU_5_1,0,2.0057,73.6202,0,550.4123,70.9559,72.7021,0
10JAN15:14:45:00,AHU_5_1,0,1.9623,73.8002,0,571.7747,71.3339,72.7921,0
10JAN15:15:00:00,AHU_5_1,0,2.0057,73.8902,0,562.6194,71.5139,72.8821,0
10JAN15:15:15:00,AHU_5_1,0,1.9623,74.0882,0,554.6848,71.784,72.8821,0
10JAN15:15:30:00,AHU_5_1,0,2.0057,74.2682,0,569.9436,72.072,72.9721,0
10JAN15:15:45:00,AHU_5_1,0,1.9188,74.3582,0,562.009,72.252,72.9721,0
10JAN15:16:00:00,AHU_5_1,0,2.0491,74.4482,0,554.0745,72.6121,72.9721,0
10JAN15:16:15:00,AHU_5_1,0,2.0057,74.6283,0,555.9055,72.7921,73.0801,0
10JAN15:16:30:00,AHU_5_1,0,2.0491,74.7183,0,552.2434,72.9721,73.0801,0
10JAN15:16:45:00,AHU_5_1,0,1.9623,74.8083,0,546.7502,73.2601,73.1701,0
10JAN15:17:00:00,AHU_5_1,0,1.9623,74.8983,0,593.1368,73.4402,73.2601,0
10JAN15:17:15:00,AHU_5_1,0,1.9623,75.0063,0,554.0745,73.5302,73.2601,0
10JAN15:17:30:00,AHU_5_1,0,2.0057,75.0063,0,557.1262,73.8902,73.3501,0
10JAN15:17:45:00,AHU_5_1,0,2.0057,75.1863,0,572.385,73.9982,73.2601,0
10JAN15:18:00:00,AHU_5_1,0,2.0057,75.2763,0,578.4885,74.2682,73.3501,0
10JAN15:18:15:00,AHU_5_1,0,1.9188,75.2763,0,570.554,74.4482,73.3501,0
10JAN15:18:30:00,AHU_5_1,0,2.0057,75.4563,0,557.1262,74.5383,73.2601,0
10JAN15:18:45:00,AHU_5_1,0,2.0057,75.5464,0,588.8644,74.8083,73.2601,0
10JAN15:19:00:00,AHU_5_1,0,2.0057,75.5464,0,556.5159,75.0063,73.3501,0
10JAN15:19:15:00,AHU_5_1,0,2.0057,75.5464,0,560.178,75.1863,73.2601,0
10JAN15:19:30:00,AHU_5_1,0,2.0057,75.6364,0,549.802,75.2763,73.2601,0
10JAN15:19:45:00,AHU_5_1,0,2.0057,75.7264,0,551.6331,75.4563,73.1701,0
10JAN15:20:00:00,AHU_5_1,0,2.0057,75.7264,0,574.2161,75.6364,73.1701,0
10JAN15:20:15:00,AHU_5_1,0,2.0057,75.8344,0,551.0227,75.7264,73.1701,0
10JAN15:20:30:00,AHU_5_1,0,1.9623,75.8344,0,551.0227,76.0144,73.1701,0
10JAN15:20:45:00,AHU_5_1,0,2.0057,75.9244,0,570.554,76.1044,73.0801,0
10JAN15:21:00:00,AHU_5_1,0,1.9623,75.9244,0,536.9846,76.2844,73.0801,0
10JAN15:21:15:00,AHU_5_1,0,1.9623,75.9244,0,559.5676,76.3744,72.9721,0
10JAN15:21:30:00,AHU_5_1,0,1.9623,76.0144,0,539.426,76.5545,72.9721,0
10JAN15:21:45:00,AHU_5_1,0,1.9623,75.9244,0,538.8157,76.6445,72.9721,0
10JAN15:22:00:00,AHU_5_1,0,2.0491,76.0144,0,568.1126,76.8425,72.9721,0
10JAN15:22:15:00,AHU_5_1,0,2.0057,75.9244,0,537.595,76.8425,72.8821,0
10JAN15:22:30:00,AHU_5_1,0,1.9623,75.9244,0,538.8157,76.9325,72.8821,0
10JAN15:22:45:00,AHU_5_1,0,2.0491,75.9244,0,546.1399,77.1125,72.8821,0
10JAN15:23:00:00,AHU_5_1,0,2.0491,75.9244,0,552.2434,77.2025,72.7921,0
10JAN15:23:15:00,AHU_5_1,0,1.9623,75.9244,0,546.1399,77.3825,72.7921,0
10JAN15:23:30:00,AHU_5_1,0,1.9623,76.0144,0,542.4778,77.2925,72.7021,0
10JAN15:23:45:00,AHU_5_1,0,1.9623,75.9244,0,547.971,77.3825,72.7021,0
11JAN15:00:00:00,AHU_5_1,0,2.0057,75.9244,0,508.9085,77.5806,72.7021,0
11JAN15:00:15:00,AHU_5_1,0,2.0057,76.0144,0,530.8811,77.5806,72.7021,0
11JAN15:00:30:00,AHU_5_1,0,2.0057,76.1044,0,536.9846,77.6706,72.6121,0
11JAN15:00:45:00,AHU_5_1,0,2.0057,76.1044,0,524.1672,77.8506,72.6121,0
11JAN15:01:00:00,AHU_5_1,0,2.0057,76.1044,0,526.6086,77.7606,72.7021,0
11JAN15:01:15:00,AHU_5_1,0,1.9623,76.1044,0,524.1672,77.9406,72.6121,0
11JAN15:01:30:00,AHU_5_1,0,2.0491,76.1044,0,533.3225,77.9406,72.6121,0
11JAN15:01:45:00,AHU_5_1,0,1.9623,76.2844,0,538.8157,78.0306,72.5221,0
11JAN15:02:00:00,AHU_5_1,0,2.0491,76.1044,0,524.7776,78.1206,72.5221,0
